"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco","SalarioNuevo"
"249",3330,15651627,"White",628,"Alemania","Masculino",39,7930,115341.19,1,1,1,107674.3,1,128132.417
"250",7478,15623202,"Maslov",704,"Alemania","Femenino",39,6472,102556.18,2,1,0,171971.25,1,204645.7875
"251",9190,15618018,"Dickson",571,"Francia","Femenino",35,2559,104783.81,2,0,1,178512.52,0,212429.8988
"252",1789,15634359,"Dyer",639,"Alemania","Femenino",41,4581,98635.77,1,1,0,199970.74,0,237965.1806
"253",2642,15573769,"Fiorentini",764,"Francia","Femenino",24,2195,0,2,1,0,186105.99,0,221466.1281
"254",2900,15629603,"Chuang",607,"Francia","Masculino",31,4964,0,2,1,1,43196.5,0,51403.835
"255",3954,15653065,"Nwabugwu",530,"España","Femenino",22,7146,0,2,1,0,104170.48,0,123962.8712
"256",1107,15731267,"Rizzo",797,"Francia","Masculino",37,9291,75263.7,1,1,0,85801.77,0,102104.1063
"257",9505,15749688,"Lu",541,"Francia","Masculino",32,9458,0,2,0,0,40889.14,0,48658.0766
"258",2171,15641170,"Liang",640,"España","Masculino",36,6055,0,1,0,0,173016.46,0,205889.5874
"259",7637,15707078,"Kruglov",577,"Francia","Femenino",26,2804,180530.51,1,0,0,123454.62,0,146910.9978
"260",9059,15582180,"Lees",561,"Francia","Masculino",29,2395,120268.13,1,1,1,173870.39,0,206905.7641
"261",6054,15756871,"Capon",512,"España","Masculino",39,5803,0,1,1,0,134878.19,0,160505.0461
"262",9049,15717164,"Genovese",485,"España","Masculino",32,2022,102238.01,2,1,1,194010.12,0,230872.0428
"263",4382,15802118,"Ignatieff",664,"España","Masculino",41,9986,123428.69,1,1,1,164924.11,0,196259.6909
"264",2100,15595728,"Thomas",523,"Alemania","Masculino",41,3341,119276.31,1,0,0,122284.38,1,145518.4122
"265",2154,15777046,"Parry",580,"Francia","Femenino",39,9890,128362.59,1,1,0,86044.98,0,102393.5262
"266",7937,15608804,"Allan",824,"Alemania","Masculino",49,8497,133231.48,1,1,1,67885.37,0,80783.5903
"267",2698,15738907,"Tobenna",798,"Francia","Femenino",60,4617,96956.1,1,1,0,31907.44,1,37969.8536
"268",3391,15757188,"Chimaijem",644,"España","Femenino",26,8370,153455.72,2,1,1,82696.84,0,98409.2396
"269",938,15687491,"Nkemdilim",817,"Alemania","Masculino",45,4036,101207.75,1,0,0,88211.12,1,104971.2328
"270",1228,15587174,"Kerr",726,"Francia","Masculino",29,6168,0,2,1,1,91844.14,1,109294.5266
"271",1712,15793424,"Tan",663,"España","Femenino",28,9746,61274.7,2,1,0,136054.45,0,161904.7955
"272",5031,15647546,"Carvosso",688,"Alemania","Femenino",40,9543,150679.71,2,0,1,196226.38,0,233509.3922
"273",7055,15599251,"Chung",602,"Alemania","Masculino",32,3391,184715.86,2,1,0,113781.99,0,135400.5681
"274",4861,15648362,"Kennedy",728,"Alemania","Masculino",45,4936,108924.33,2,1,0,84300.4,1,100317.476
"275",4052,15803947,"Teng",757,"Alemania","Femenino",30,6681,161378.02,1,0,0,71926.28,1,85592.2732
"276",5782,15773934,"Fang",670,"Francia","Masculino",33,8199,88294.6,1,1,0,66979.06,0,79705.0814
"277",6719,15760063,"Chiedozie",595,"España","Masculino",23,9460,0,2,1,1,168085.97,0,200022.3043
"278",7057,15587735,"Chukwuebuka",850,"Francia","Masculino",39,3485,96863.13,1,1,1,121681.19,0,144800.6161
"279",1378,15618255,"Fedorov",642,"Alemania","Femenino",56,4886,103244.86,2,1,0,143049.72,1,170229.1668
"280",5045,15569892,"Johnstone",516,"Francia","Masculino",35,10997,57369.61,1,1,1,101699.77,0,121022.7263
"281",7706,15665783,"Ts'ui",565,"Francia","Masculino",49,8891,0,2,1,1,89609.26,0,106635.0194
"282",8754,15734711,"Loggia",373,"Francia","Masculino",42,10357,0,1,1,0,77786.37,1,92565.7803
"283",91,15585215,"Yuan",763,"Francia","Femenino",31,1324,0,2,0,0,50404.72,0,59981.6168
"284",5846,15727467,"Mellor",485,"Francia","Femenino",27,4174,0,2,1,0,141449.86,0,168325.3334
"285",9645,15616240,"Yeh",530,"España","Masculino",37,4874,0,2,1,1,164844.37,0,196164.8003
"286",2076,15658987,"Kane",557,"Francia","Femenino",46,9668,96173.17,2,1,1,116378.31,0,138490.1889
"287",1943,15586310,"Ting",578,"Francia","Masculino",30,1174,169462.09,1,1,0,112187.11,0,133502.6609
"288",3643,15635752,"Lo",685,"Alemania","Masculino",38,10436,111798.06,2,1,1,102184.66,0,121599.7454
"289",1909,15623668,"Johnson",653,"Alemania","Masculino",31,8295,154741.45,2,0,0,25183.01,0,29967.7819
"290",9321,15674179,"Vorobyova",513,"Alemania","Masculino",34,9546,60515.13,1,0,0,124571.09,0,148239.5971
"291",2376,15776629,"Christie",650,"Francia","Femenino",39,7720,0,2,0,0,186275.7,0,221668.083
"292",2164,15587419,"Shipton",611,"Francia","Masculino",58,4251,0,2,0,1,107665.68,1,128122.1592
"293",3653,15762455,"Yeh",624,"España","Masculino",33,8834,66220.17,1,0,1,170819.01,0,203274.6219
"294",6255,15595160,"Renwick",413,"España","Masculino",35,5467,0,2,1,1,60972.84,0,72557.6796
"295",8979,15752731,"Millar",615,"Francia","Femenino",30,2163,0,1,1,0,87347.82,0,103943.9058
"296",6764,15655774,"Booth",583,"Francia","Masculino",27,1293,0,2,1,0,51285.49,0,61029.7331
"297",1462,15809006,"Walker",602,"Francia","Masculino",23,2693,113758.48,2,0,0,84077.6,0,100052.344
"298",356,15719991,"Korovina",727,"España","Femenino",52,5312,154733.97,1,1,0,80259.67,1,95509.0073
"299",2313,15637240,"Wei",541,"Francia","Masculino",46,3387,124547.13,2,1,0,94499.06,0,112453.8814
"300",8664,15653753,"Chiemenam",542,"España","Masculino",43,4547,113567.94,1,1,0,89543.25,0,106556.4675
"301",439,15773890,"Okechukwu",733,"Francia","Masculino",22,1509,0,2,1,1,117202.19,0,139470.6061
"302",2143,15611759,"Simmons",850,"España","Femenino",57,1357,126776.3,2,1,1,132298.49,0,157435.2031
"303",487,15780961,"Cavenagh",735,"Francia","Femenino",21,1076,178718.19,2,1,0,22388,0,26641.72
"304",4120,15785815,"Toscano",670,"Alemania","Masculino",31,5650,142631.54,2,1,1,175894.24,0,209314.1456
"305",9915,15635197,"Glover",640,"Alemania","Masculino",26,7486,90402.77,1,1,1,3298.65,0,3925.3935
"306",7365,15794916,"Pirogov",725,"Francia","Masculino",41,1863,113980.21,1,1,1,116704.25,0,138878.0575
"307",8272,15666055,"Rowe",705,"Francia","Femenino",49,2995,0,1,1,0,63405.2,1,75452.188
"308",1305,15706602,"Bates",760,"España","Femenino",33,8533,118114.28,2,0,1,156660.21,0,186425.6499
"309",9828,15768763,"Bogdanov",562,"Francia","Masculino",37,7379,0,1,0,1,52525.15,1,62504.9285
"310",9229,15789753,"Millar",480,"Francia","Masculino",40,5017,148790.61,1,0,1,79329.7,0,94402.343
"311",9808,15733616,"Sopuluchukwu",806,"Francia","Masculino",40,1498,80613.93,1,1,1,142838.64,0,169977.9816
"312",8504,15633866,"Hsiung",753,"Alemania","Masculino",30,6204,110824.52,1,1,1,57896.27,0,68896.5613
"313",2016,15735222,"Ignatieff",705,"España","Femenino",23,2635,0,2,1,1,73131.73,0,87026.7587
"314",709,15797149,"Lloyd",563,"España","Femenino",36,10701,143680.47,2,1,1,63531.19,0,75602.1161
"315",4249,15648030,"Crump",731,"España","Femenino",33,9539,137388.01,2,1,0,165000.68,0,196350.8092
"316",398,15589221,"Kennedy",657,"Alemania","Masculino",30,2424,139762.13,2,1,1,23317.88,0,27748.2772
"317",7282,15801548,"Buckland",661,"Francia","Femenino",31,2502,144162.3,2,1,1,14490.79,0,17244.0401
"318",5947,15791006,"Kodilinyechukwu",760,"Alemania","Femenino",34,10633,58003.41,1,1,0,90346.1,0,107511.859
"319",608,15627220,"Kang",735,"Alemania","Femenino",43,4286,98807.45,1,0,0,184570.04,1,219638.3476
"320",6301,15770091,"Edwards",643,"Alemania","Masculino",28,9512,160858.13,2,1,0,27149.27,0,32307.6313
"321",7185,15640133,"Pai",661,"Francia","Femenino",34,9110,0,2,1,0,185555.63,0,220811.1997
"322",3920,15690440,"Stiles",656,"España","Masculino",47,5079,0,2,1,1,197961.93,0,235574.6967
"323",7170,15614168,"Alexander",792,"Alemania","Femenino",50,8773,146710.76,1,1,0,16528.4,1,19668.796
"324",6646,15565879,"Riley",845,"Francia","Femenino",28,10515,0,2,1,1,56185.98,0,66861.3162
"325",7692,15618225,"Porter",741,"Alemania","Masculino",36,3737,116993.43,2,1,0,168816.22,0,200891.3018
"326",3380,15682860,"Lo",769,"España","Masculino",38,8055,0,2,0,0,104393.78,0,124228.5982
"327",7216,15690925,"McIntosh",527,"España","Femenino",29,2857,27755.97,1,1,0,97468.44,1,115987.4436
"328",9581,15751185,"Aparicio",699,"España","Femenino",50,6158,158633.61,1,1,0,193785.87,0,230605.1853
"329",246,15725311,"Hay",726,"Francia","Femenino",31,1221,114722.05,2,1,1,98178.57,0,116832.4983
"330",5033,15795564,"Moretti",737,"Alemania","Masculino",31,1569,121192.22,2,1,1,74890.58,0,89119.7902
"331",4002,15572762,"Matveyeva",410,"Alemania","Femenino",50,5660,102278.79,2,1,0,89822.48,0,106888.7512
"332",6817,15814750,"Ricci",629,"España","Masculino",34,7363,0,2,1,1,180595.02,0,214908.0738
"333",4651,15645766,"Kosisochukwu",634,"España","Masculino",25,6304,0,2,1,1,8227.91,0,9791.2129
"334",22,15583580,"Chiawuotu",566,"Alemania","Femenino",35,5720,123042,1,1,0,66245.44,1,78832.0736
"335",3470,15690492,"Palermo",625,"Francia","Masculino",41,8222,97663.16,2,1,0,57128.78,0,67983.2482
"336",6144,15578980,"Piazza",516,"España","Femenino",33,1813,0,2,1,1,58685.59,0,69835.8521
"337",1705,15649536,"Wong",741,"Alemania","Masculino",38,6117,128015.83,1,1,0,58440.43,0,69544.1117
"338",3074,15781914,"Simmons",718,"Alemania","Masculino",32,9912,169947.41,2,1,1,27979.16,0,33295.2004
"339",1795,15732175,"Bruno",776,"Francia","Masculino",37,2478,0,1,0,1,8065,0,9597.35
"340",4359,15648881,"Tsai",581,"Alemania","Masculino",40,4368,101016.53,1,0,1,7926.35,1,9432.3565
"341",2228,15761364,"Nkemjika",679,"Francia","Masculino",30,7502,0,2,1,0,157871.55,0,187867.1445
"342",9383,15761854,"Burn",746,"Francia","Femenino",24,8068,0,1,0,1,94105,0,111984.95
"343",2645,15587299,"Board",567,"Francia","Femenino",48,7697,0,1,1,0,55362.45,0,65881.3155
"344",3908,15598536,"Onuchukwu",736,"Alemania","Femenino",26,7866,84587.9,1,0,1,188037.76,0,223764.9344
"345",4493,15768120,"Brown",702,"Alemania","Masculino",36,9876,90560.48,2,1,0,174268.87,0,207379.9553
"346",731,15689602,"Findlay",698,"Francia","Masculino",38,6528,130015.24,1,1,1,41595.3,0,49498.407
"347",5971,15742834,"Liao",640,"Francia","Masculino",45,4506,0,1,1,1,10908.33,0,12980.9127
"348",8752,15765650,"Chigolum",501,"Alemania","Masculino",40,5729,114655.58,1,0,0,126535.92,0,150577.7448
"349",2305,15673584,"Bell",652,"Francia","Femenino",74,5163,0,2,1,1,937.15,0,1115.2085
"350",1625,15687884,"Alekseyeva",677,"Francia","Masculino",37,4591,88363.03,1,0,1,117946.3,0,140356.097
"351",6564,15780409,"Egobudike",783,"Francia","Masculino",40,10538,0,2,1,0,109742.55,0,130593.6345
"352",2296,15708139,"Brown",575,"Francia","Femenino",40,9256,139532.34,1,1,0,181294.39,0,215740.3241
"353",8805,15713621,"Mollison",687,"Alemania","Masculino",41,4357,134318.21,2,1,1,198064.52,0,235696.7788
"354",311,15754342,"Green",597,"Alemania","Femenino",60,4957,78539.84,1,0,1,48502.88,0,57718.4272
"355",5965,15589195,"Bluett",766,"Alemania","Femenino",38,2081,130933.74,1,0,1,2035.94,0,2422.7686
"356",5878,15794549,"Andrews",722,"Francia","Femenino",35,1873,163943.89,2,1,1,15068.18,0,17931.1342
"357",3782,15626612,"Yin",741,"España","Masculino",40,4554,104784.23,1,1,0,135163.76,1,160844.8744
"358",7487,15576352,"Revell",586,"España","Femenino",57,1583,0,2,0,1,6057.81,0,7208.7939
"359",2917,15651533,"Brown",570,"Alemania","Femenino",50,2647,129293.74,1,1,0,177805.44,1,211588.4736
"360",9074,15814032,"Hsieh",807,"Alemania","Femenino",31,2180,93460.47,2,0,0,172782.69,0,205611.4011
"361",7064,15624424,"Palerma",678,"España","Femenino",49,9599,0,2,1,1,102472.9,0,121942.751
"362",6581,15813067,"Williams",432,"Alemania","Femenino",45,3857,110219.14,1,1,0,43046.7,1,51225.573
"363",789,15626485,"Lu",601,"Francia","Femenino",26,2430,78892.23,1,1,1,23703.52,0,28207.1888
"364",4201,15799998,"Cunningham",608,"Francia","Femenino",30,7655,85859.76,1,0,0,142730.27,0,169849.0213
"365",2740,15790489,"Lo Duca",534,"España","Masculino",34,9892,170600.78,1,0,1,5240.53,0,6236.2307
"366",2329,15693864,"Iheanacho",567,"Alemania","Femenino",49,1857,134956.02,1,1,0,93953.84,1,111805.0696
"367",3171,15569120,"Lucas",615,"Francia","Masculino",30,5983,0,2,1,1,156346.84,0,186052.7396
"368",8367,15759690,"Smith",751,"Francia","Masculino",42,9633,0,2,1,1,81442.6,0,96916.694
"369",4139,15744327,"Ruth",564,"Francia","Masculino",40,3516,0,1,1,0,85455.62,1,101692.1878
"370",4700,15770974,"Nwabugwu",741,"Alemania","Femenino",37,3213,170840.08,2,0,0,109843.16,0,130713.3604
"371",2702,15600510,"Hsueh",680,"España","Femenino",37,7449,124140.57,2,1,0,92826.35,0,110463.3565
"372",302,15648489,"Ting",487,"Francia","Masculino",53,3854,199689.49,1,1,1,24207.86,1,28807.3534
"373",1663,15625740,"Enriquez",627,"Alemania","Masculino",62,6868,143426.34,2,1,1,143104.3,0,170294.117
"374",2756,15704160,"Wan",648,"España","Masculino",49,7480,0,1,1,0,149946.43,1,178436.2517
"375",8127,15786392,"Chen",765,"Francia","Masculino",41,4559,124182.21,1,0,0,100153.43,0,119182.5817
"376",6848,15647402,"Wan",628,"Francia","Femenino",38,2258,0,2,1,1,48924.73,0,58220.4287
"377",2377,15605461,"Lucas",594,"Alemania","Femenino",29,1230,130830.22,1,1,0,61048.53,0,72647.7507
"378",8257,15812422,"Ugorji",637,"Francia","Masculino",41,9367,0,2,0,1,102515.42,0,121993.3498
"379",7236,15645637,"Huggins",798,"Alemania","Femenino",39,10179,119787.76,1,1,1,164248.33,0,195455.5127
"380",8570,15685829,"McKay",551,"Francia","Masculino",37,3883,0,2,1,1,50578.4,0,60188.296
"381",1694,15696703,"Dean",691,"Alemania","Masculino",27,3019,160358.68,2,1,0,142367.72,0,169417.5868
"382",8689,15636626,"Morrison",718,"Francia","Masculino",35,8447,97560.16,1,1,1,53511.74,0,63678.9706
"383",6173,15572390,"Huang",850,"España","Femenino",39,8112,0,2,1,0,103921.43,0,123666.5017
"384",415,15782219,"Fanucci",703,"España","Masculino",29,2102,0,2,1,0,50679.48,0,60308.5812
"385",3268,15589348,"Le Grand",850,"España","Masculino",37,2688,137204.77,1,1,1,28865.59,0,34350.0521
"386",1342,15650086,"Uchenna",725,"Francia","Masculino",43,5736,165896,2,1,0,130795.52,0,155646.6688
"387",4701,15583736,"Shih",829,"Alemania","Masculino",36,9409,81795.74,2,1,0,90106.94,0,107227.2586
"388",6766,15729087,"Suttor",751,"Alemania","Masculino",54,10010,156367.6,2,0,1,116179.92,0,138254.1048
"389",2815,15778155,"T'ien",520,"Alemania","Femenino",31,3493,108914.17,1,1,1,183572.39,1,218451.1441
"390",7456,15604093,"Neitenstein",546,"Francia","Masculino",34,7539,165363.31,2,1,1,25744.13,1,30635.5147
"391",6484,15570681,"Chiang",560,"Francia","Masculino",24,10210,116084.32,1,1,0,89734.7,0,106784.293
"392",6517,15780779,"Ramsbotham",583,"España","Femenino",40,5093,0,2,1,0,114093.73,0,135771.5387
"393",6988,15726774,"Field",563,"Francia","Masculino",35,6499,106250.72,1,0,0,39546.32,0,47060.1208
"394",9928,15791780,"Ts'ao",706,"Alemania","Femenino",48,5678,104478.12,3,0,1,158248.71,1,188315.9649
"395",7294,15600337,"Dobie",661,"España","Masculino",42,1686,178820.91,1,0,0,29358.57,1,34936.6983
"396",9985,15633194,"Osborne",771,"Francia","Femenino",41,9591,108309,4,1,1,137510.41,1,163637.3879
"397",2241,15699335,"Kuo",615,"Alemania","Femenino",33,7433,137657.25,2,1,1,171657.57,0,204272.5083
"398",1939,15652883,"Chung",492,"Alemania","Masculino",39,1427,124576.65,2,1,0,148584.61,0,176815.6859
"399",363,15787655,"Chu",707,"Francia","Masculino",47,3059,0,2,1,0,174303.29,0,207420.9151
"400",5622,15810786,"O'Toole",620,"Francia","Femenino",67,2908,0,2,1,1,43486.73,0,51749.2087
"401",2053,15672091,"Ulyanov",786,"Alemania","Femenino",32,4003,104336.43,2,0,0,59559.81,0,70876.1739
"402",1624,15727138,"Kulikova",774,"España","Masculino",46,8882,0,2,1,1,34774.26,0,41381.3694
"403",7143,15597265,"Mao",660,"Francia","Masculino",38,3765,0,2,0,1,146585.53,0,174436.7807
"404",7537,15745083,"Lei",613,"Alemania","Masculino",59,4097,91415.76,1,0,0,27965,1,33278.35
"405",7921,15593499,"Stevens",686,"España","Femenino",47,10085,0,1,1,0,32080.69,1,38176.0211
"406",6437,15680772,"Hu",721,"España","Femenino",36,1164,0,2,1,1,106977.8,0,127303.582
"407",8845,15790782,"Baryshnikov",661,"España","Masculino",39,1931,132628.98,1,0,0,38812.67,0,46187.0773
"408",9010,15807340,"O'Donnell",525,"Alemania","Masculino",33,4668,131023.76,2,0,0,55072.93,0,65536.7867
"409",4612,15568164,"Istomin",850,"Francia","Femenino",34,9465,71379.53,2,1,1,154000.99,0,183261.1781
"410",8467,15691723,"Chukwudi",631,"España","Masculino",55,3225,99685.06,1,1,0,114474.98,0,136225.2262
"411",8682,15598510,"Colombo",583,"Alemania","Masculino",27,7308,105907.42,2,1,1,195732.04,0,232921.1276
"412",9053,15570485,"Udegbunam",558,"España","Masculino",40,9818,161766.87,1,0,0,92378.54,0,109930.4626
"413",2050,15726178,"Hardy",712,"España","Femenino",48,6313,0,2,1,0,183235.33,0,218050.0427
"414",3472,15674620,"Dilibe",679,"Alemania","Femenino",37,6760,77373.87,2,0,1,174873.09,0,208098.9771
"415",1658,15665221,"Nwebube",630,"Francia","Masculino",26,3614,129837.72,2,0,1,197001.15,0,234431.3685
"416",4173,15675896,"Gough",680,"Alemania","Femenino",42,2675,105722.69,1,1,1,90558.24,1,107764.3056
"417",9867,15646942,"Meng",786,"España","Femenino",39,9605,0,2,0,0,100929.59,0,120106.2121
"418",1536,15694556,"Nkemakolam",684,"Francia","Masculino",60,6809,116563.58,1,1,0,120257.7,1,143106.663
"419",968,15763256,"Sheppard",661,"Alemania","Femenino",64,5752,128751.65,2,1,0,189398.18,1,225383.8342
"420",4396,15575146,"Jamieson",492,"Alemania","Masculino",51,8657,117808.74,2,1,1,67311.12,0,80100.2328
"421",364,15629133,"Black",579,"Francia","Femenino",27,8621,0,2,1,0,126838.7,0,150938.053
"422",8299,15585198,"Bergamaschi",715,"Francia","Masculino",41,2093,94267.9,1,0,1,152821.12,1,181857.1328
"423",3956,15636812,"Rose",583,"Francia","Masculino",40,8968,112701.04,1,0,0,29213.63,0,34764.2197
"424",7879,15785170,"Neal",850,"Alemania","Femenino",32,4226,116968.91,1,0,0,175094.62,0,208362.5978
"425",1368,15697311,"Nebechukwu",697,"España","Masculino",56,2448,110802.03,1,1,1,50230.31,1,59774.0689
"426",9490,15808175,"Castiglione",557,"Francia","Femenino",39,7993,49572.73,1,1,0,115287.99,1,137192.7081
"427",6264,15576156,"Abazu",710,"España","Femenino",28,6110,0,1,1,0,48426.98,0,57628.1062
"428",6380,15707025,"Fang",648,"España","Femenino",31,8893,0,2,1,1,5199.02,0,6186.8338
"429",8226,15792660,"Gibbons",614,"Francia","Masculino",38,3132,116248.88,1,1,0,105140.92,0,125117.6948
"430",4338,15769522,"O'Connor",734,"Francia","Masculino",51,3513,118537.47,1,1,1,116912.45,0,139125.8155
"431",7561,15681843,"Barbour",624,"Alemania","Femenino",35,2468,180303.24,2,1,0,163587.9,0,194669.601
"432",4810,15612108,"Norman",625,"Francia","Masculino",52,2339,164978.01,1,1,1,67788.49,0,80668.3031
"433",6279,15701768,"Tung",637,"Francia","Masculino",32,10713,0,2,1,1,197827.06,0,235414.2014
"434",9603,15797276,"Sturt",662,"España","Femenino",41,2405,90350.77,1,1,0,75884.65,1,90302.7335
"435",6015,15755649,"Winter-Irving",584,"Alemania","Masculino",47,2185,130538.77,1,1,0,92915.84,0,110569.8496
"436",5646,15643024,"Huang",479,"Alemania","Masculino",35,1283,138718.92,1,1,1,47251.79,1,56229.6301
"437",7924,15605327,"Namatjira",607,"Francia","Masculino",35,4053,0,2,1,1,114190.3,0,135886.457
"438",1405,15733964,"Russo",606,"España","Femenino",53,4211,109330.06,1,1,1,75860.01,0,90273.4119
"439",6996,15720910,"Black",560,"Francia","Femenino",66,1386,0,1,1,1,15928.49,0,18954.9031
"440",6400,15741197,"Calzada",710,"España","Masculino",22,10738,0,3,1,0,107292.91,0,127678.5629
"441",791,15580487,"Martin",627,"Alemania","Masculino",38,5718,106922.92,2,0,1,84270.09,0,100281.4071
"442",5135,15697567,"Bazarova",752,"Francia","Masculino",33,6912,0,2,1,1,39570.78,0,47089.2282
"443",8089,15663446,"Volkova",792,"Alemania","Femenino",29,4618,107601.79,1,1,0,18922.18,1,22517.3942
"444",1149,15594878,"Thompson",661,"España","Femenino",41,4520,28082.95,1,1,0,69586.27,1,82807.6613
"445",2878,15626983,"Ledford",605,"España","Femenino",48,2909,0,2,1,1,40062.99,0,47674.9581
"446",7089,15597610,"Stevens",553,"España","Masculino",41,7216,144974.55,1,1,1,19344.92,0,23020.4548
"447",1261,15711825,"Ts'ai",655,"España","Femenino",35,3390,82231.51,2,1,0,88798.02,0,105669.6438
"448",2916,15745716,"McGregor",706,"España","Masculino",53,9281,0,2,0,1,117939.17,0,140347.6123
"449",5192,15741693,"Barnard",693,"Francia","Masculino",40,9078,130661.96,1,1,1,101918.96,0,121283.5624
"450",7852,15694566,"Roberts",602,"Francia","Femenino",42,6789,0,2,0,0,169921.11,1,202206.1209
"451",9082,15766741,"McIntyre",525,"Francia","Masculino",36,1738,114628.4,1,0,1,168290.06,0,200265.1714
"452",3378,15777826,"Wofford",643,"Francia","Masculino",30,2347,94443.77,1,1,1,165614.4,0,197081.136
"453",8166,15708003,"Aleksandrova",587,"España","Masculino",41,5156,85109.21,1,1,0,1557.82,0,1853.8058
"454",3495,15613102,"Ogochukwu",670,"Francia","Femenino",31,6183,57530.06,1,1,1,181893.31,1,216453.0389
