"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
"278",1712,15793424,"Tan",663,"España","Femenino",28,9746,61274.7,2,1,0,136054.45,0
"279",5031,15647546,"Carvosso",688,"Alemania","Femenino",40,9543,150679.71,2,0,1,196226.38,0
"280",7055,15599251,"Chung",602,"Alemania","Masculino",32,3391,184715.86,2,1,0,113781.99,0
"281",4861,15648362,"Kennedy",728,"Alemania","Masculino",45,4936,108924.33,2,1,0,84300.4,1
"282",4052,15803947,"Teng",757,"Alemania","Femenino",30,6681,161378.02,1,0,0,71926.28,1
"283",5782,15773934,"Fang",670,"Francia","Masculino",33,8199,88294.6,1,1,0,66979.06,0
"284",6719,15760063,"Chiedozie",595,"España","Masculino",23,9460,0,2,1,1,168085.97,0
"285",7057,15587735,"Chukwuebuka",850,"Francia","Masculino",39,3485,96863.13,1,1,1,121681.19,0
"286",1378,15618255,"Fedorov",642,"Alemania","Femenino",56,4886,103244.86,2,1,0,143049.72,1
"287",5045,15569892,"Johnstone",516,"Francia","Masculino",35,10997,57369.61,1,1,1,101699.77,0
"288",7706,15665783,"Ts'ui",565,"Francia","Masculino",49,8891,0,2,1,1,89609.26,0
"289",8754,15734711,"Loggia",373,"Francia","Masculino",42,10357,0,1,1,0,77786.37,1
"290",91,15585215,"Yuan",763,"Francia","Femenino",31,1324,0,2,0,0,50404.72,0
"291",5846,15727467,"Mellor",485,"Francia","Femenino",27,4174,0,2,1,0,141449.86,0
"292",9645,15616240,"Yeh",530,"España","Masculino",37,4874,0,2,1,1,164844.37,0
"293",2076,15658987,"Kane",557,"Francia","Femenino",46,9668,96173.17,2,1,1,116378.31,0
"294",1943,15586310,"Ting",578,"Francia","Masculino",30,1174,169462.09,1,1,0,112187.11,0
"295",3643,15635752,"Lo",685,"Alemania","Masculino",38,10436,111798.06,2,1,1,102184.66,0
"296",1909,15623668,"Johnson",653,"Alemania","Masculino",31,8295,154741.45,2,0,0,25183.01,0
"297",9321,15674179,"Vorobyova",513,"Alemania","Masculino",34,9546,60515.13,1,0,0,124571.09,0
"298",2376,15776629,"Christie",650,"Francia","Femenino",39,7720,0,2,0,0,186275.7,0
"299",2164,15587419,"Shipton",611,"Francia","Masculino",58,4251,0,2,0,1,107665.68,1
"300",3653,15762455,"Yeh",624,"España","Masculino",33,8834,66220.17,1,0,1,170819.01,0
"301",6255,15595160,"Renwick",413,"España","Masculino",35,5467,0,2,1,1,60972.84,0
"302",8979,15752731,"Millar",615,"Francia","Femenino",30,2163,0,1,1,0,87347.82,0
"303",6764,15655774,"Booth",583,"Francia","Masculino",27,1293,0,2,1,0,51285.49,0
"304",1462,15809006,"Walker",602,"Francia","Masculino",23,2693,113758.48,2,0,0,84077.6,0
"305",356,15719991,"Korovina",727,"España","Femenino",52,5312,154733.97,1,1,0,80259.67,1
"306",2313,15637240,"Wei",541,"Francia","Masculino",46,3387,124547.13,2,1,0,94499.06,0
"307",8664,15653753,"Chiemenam",542,"España","Masculino",43,4547,113567.94,1,1,0,89543.25,0
"308",439,15773890,"Okechukwu",733,"Francia","Masculino",22,1509,0,2,1,1,117202.19,0
"309",2143,15611759,"Simmons",850,"España","Femenino",57,1357,126776.3,2,1,1,132298.49,0
"310",487,15780961,"Cavenagh",735,"Francia","Femenino",21,1076,178718.19,2,1,0,22388,0
"311",4120,15785815,"Toscano",670,"Alemania","Masculino",31,5650,142631.54,2,1,1,175894.24,0
"312",9915,15635197,"Glover",640,"Alemania","Masculino",26,7486,90402.77,1,1,1,3298.65,0
"313",7365,15794916,"Pirogov",725,"Francia","Masculino",41,1863,113980.21,1,1,1,116704.25,0
"314",8272,15666055,"Rowe",705,"Francia","Femenino",49,2995,0,1,1,0,63405.2,1
"315",1305,15706602,"Bates",760,"España","Femenino",33,8533,118114.28,2,0,1,156660.21,0
"316",9828,15768763,"Bogdanov",562,"Francia","Masculino",37,7379,0,1,0,1,52525.15,1
"317",9229,15789753,"Millar",480,"Francia","Masculino",40,5017,148790.61,1,0,1,79329.7,0
"318",9808,15733616,"Sopuluchukwu",806,"Francia","Masculino",40,1498,80613.93,1,1,1,142838.64,0
"319",8504,15633866,"Hsiung",753,"Alemania","Masculino",30,6204,110824.52,1,1,1,57896.27,0
"320",2016,15735222,"Ignatieff",705,"España","Femenino",23,2635,0,2,1,1,73131.73,0
"321",709,15797149,"Lloyd",563,"España","Femenino",36,10701,143680.47,2,1,1,63531.19,0
"322",4249,15648030,"Crump",731,"España","Femenino",33,9539,137388.01,2,1,0,165000.68,0
"323",398,15589221,"Kennedy",657,"Alemania","Masculino",30,2424,139762.13,2,1,1,23317.88,0
"324",7282,15801548,"Buckland",661,"Francia","Femenino",31,2502,144162.3,2,1,1,14490.79,0
"325",5947,15791006,"Kodilinyechukwu",760,"Alemania","Femenino",34,10633,58003.41,1,1,0,90346.1,0
"326",608,15627220,"Kang",735,"Alemania","Femenino",43,4286,98807.45,1,0,0,184570.04,1
"327",6301,15770091,"Edwards",643,"Alemania","Masculino",28,9512,160858.13,2,1,0,27149.27,0
"328",7185,15640133,"Pai",661,"Francia","Femenino",34,9110,0,2,1,0,185555.63,0
"329",3920,15690440,"Stiles",656,"España","Masculino",47,5079,0,2,1,1,197961.93,0
"330",7170,15614168,"Alexander",792,"Alemania","Femenino",50,8773,146710.76,1,1,0,16528.4,1
"331",6646,15565879,"Riley",845,"Francia","Femenino",28,10515,0,2,1,1,56185.98,0
"332",7692,15618225,"Porter",741,"Alemania","Masculino",36,3737,116993.43,2,1,0,168816.22,0
"333",3380,15682860,"Lo",769,"España","Masculino",38,8055,0,2,0,0,104393.78,0
"334",7216,15690925,"McIntosh",527,"España","Femenino",29,2857,27755.97,1,1,0,97468.44,1
"335",9581,15751185,"Aparicio",699,"España","Femenino",50,6158,158633.61,1,1,0,193785.87,0
"336",246,15725311,"Hay",726,"Francia","Femenino",31,1221,114722.05,2,1,1,98178.57,0
"337",5033,15795564,"Moretti",737,"Alemania","Masculino",31,1569,121192.22,2,1,1,74890.58,0
"338",4002,15572762,"Matveyeva",410,"Alemania","Femenino",50,5660,102278.79,2,1,0,89822.48,0
"339",6817,15814750,"Ricci",629,"España","Masculino",34,7363,0,2,1,1,180595.02,0
"340",4651,15645766,"Kosisochukwu",634,"España","Masculino",25,6304,0,2,1,1,8227.91,0
"341",22,15583580,"Chiawuotu",566,"Alemania","Femenino",35,5720,123042,1,1,0,66245.44,1
"342",3470,15690492,"Palermo",625,"Francia","Masculino",41,8222,97663.16,2,1,0,57128.78,0
"343",6144,15578980,"Piazza",516,"España","Femenino",33,1813,0,2,1,1,58685.59,0
"344",1705,15649536,"Wong",741,"Alemania","Masculino",38,6117,128015.83,1,1,0,58440.43,0
"345",3074,15781914,"Simmons",718,"Alemania","Masculino",32,9912,169947.41,2,1,1,27979.16,0
"346",1795,15732175,"Bruno",776,"Francia","Masculino",37,2478,0,1,0,1,8065,0
"347",4359,15648881,"Tsai",581,"Alemania","Masculino",40,4368,101016.53,1,0,1,7926.35,1
"348",2228,15761364,"Nkemjika",679,"Francia","Masculino",30,7502,0,2,1,0,157871.55,0
"349",9383,15761854,"Burn",746,"Francia","Femenino",24,8068,0,1,0,1,94105,0
"350",2645,15587299,"Board",567,"Francia","Femenino",48,7697,0,1,1,0,55362.45,0
"351",3908,15598536,"Onuchukwu",736,"Alemania","Femenino",26,7866,84587.9,1,0,1,188037.76,0
"352",4493,15768120,"Brown",702,"Alemania","Masculino",36,9876,90560.48,2,1,0,174268.87,0
"353",731,15689602,"Findlay",698,"Francia","Masculino",38,6528,130015.24,1,1,1,41595.3,0
"354",5971,15742834,"Liao",640,"Francia","Masculino",45,4506,0,1,1,1,10908.33,0
"355",8752,15765650,"Chigolum",501,"Alemania","Masculino",40,5729,114655.58,1,0,0,126535.92,0
"356",2305,15673584,"Bell",652,"Francia","Femenino",74,5163,0,2,1,1,937.15,0
"357",1625,15687884,"Alekseyeva",677,"Francia","Masculino",37,4591,88363.03,1,0,1,117946.3,0
"358",6564,15780409,"Egobudike",783,"Francia","Masculino",40,10538,0,2,1,0,109742.55,0
"359",2296,15708139,"Brown",575,"Francia","Femenino",40,9256,139532.34,1,1,0,181294.39,0
"360",8805,15713621,"Mollison",687,"Alemania","Masculino",41,4357,134318.21,2,1,1,198064.52,0
"361",311,15754342,"Green",597,"Alemania","Femenino",60,4957,78539.84,1,0,1,48502.88,0
"362",5965,15589195,"Bluett",766,"Alemania","Femenino",38,2081,130933.74,1,0,1,2035.94,0
"363",5878,15794549,"Andrews",722,"Francia","Femenino",35,1873,163943.89,2,1,1,15068.18,0
"364",3782,15626612,"Yin",741,"España","Masculino",40,4554,104784.23,1,1,0,135163.76,1
"365",7487,15576352,"Revell",586,"España","Femenino",57,1583,0,2,0,1,6057.81,0
"366",2917,15651533,"Brown",570,"Alemania","Femenino",50,2647,129293.74,1,1,0,177805.44,1
"367",9074,15814032,"Hsieh",807,"Alemania","Femenino",31,2180,93460.47,2,0,0,172782.69,0
"368",7064,15624424,"Palerma",678,"España","Femenino",49,9599,0,2,1,1,102472.9,0
"369",6581,15813067,"Williams",432,"Alemania","Femenino",45,3857,110219.14,1,1,0,43046.7,1
"370",789,15626485,"Lu",601,"Francia","Femenino",26,2430,78892.23,1,1,1,23703.52,0
"371",4201,15799998,"Cunningham",608,"Francia","Femenino",30,7655,85859.76,1,0,0,142730.27,0
"372",2740,15790489,"Lo Duca",534,"España","Masculino",34,9892,170600.78,1,0,1,5240.53,0
"373",2329,15693864,"Iheanacho",567,"Alemania","Femenino",49,1857,134956.02,1,1,0,93953.84,1
"374",3171,15569120,"Lucas",615,"Francia","Masculino",30,5983,0,2,1,1,156346.84,0
"375",8367,15759690,"Smith",751,"Francia","Masculino",42,9633,0,2,1,1,81442.6,0
"376",4139,15744327,"Ruth",564,"Francia","Masculino",40,3516,0,1,1,0,85455.62,1
"377",4700,15770974,"Nwabugwu",741,"Alemania","Femenino",37,3213,170840.08,2,0,0,109843.16,0
"378",2702,15600510,"Hsueh",680,"España","Femenino",37,7449,124140.57,2,1,0,92826.35,0
"379",302,15648489,"Ting",487,"Francia","Masculino",53,3854,199689.49,1,1,1,24207.86,1
"380",1663,15625740,"Enriquez",627,"Alemania","Masculino",62,6868,143426.34,2,1,1,143104.3,0
"381",2756,15704160,"Wan",648,"España","Masculino",49,7480,0,1,1,0,149946.43,1
"382",8127,15786392,"Chen",765,"Francia","Masculino",41,4559,124182.21,1,0,0,100153.43,0
"383",6848,15647402,"Wan",628,"Francia","Femenino",38,2258,0,2,1,1,48924.73,0
"384",2377,15605461,"Lucas",594,"Alemania","Femenino",29,1230,130830.22,1,1,0,61048.53,0
"385",8257,15812422,"Ugorji",637,"Francia","Masculino",41,9367,0,2,0,1,102515.42,0
"386",7236,15645637,"Huggins",798,"Alemania","Femenino",39,10179,119787.76,1,1,1,164248.33,0
"387",8570,15685829,"McKay",551,"Francia","Masculino",37,3883,0,2,1,1,50578.4,0
"388",1694,15696703,"Dean",691,"Alemania","Masculino",27,3019,160358.68,2,1,0,142367.72,0
"389",8689,15636626,"Morrison",718,"Francia","Masculino",35,8447,97560.16,1,1,1,53511.74,0
"390",6173,15572390,"Huang",850,"España","Femenino",39,8112,0,2,1,0,103921.43,0
"391",415,15782219,"Fanucci",703,"España","Masculino",29,2102,0,2,1,0,50679.48,0
"392",3268,15589348,"Le Grand",850,"España","Masculino",37,2688,137204.77,1,1,1,28865.59,0
"393",1342,15650086,"Uchenna",725,"Francia","Masculino",43,5736,165896,2,1,0,130795.52,0
"394",4701,15583736,"Shih",829,"Alemania","Masculino",36,9409,81795.74,2,1,0,90106.94,0
"395",6766,15729087,"Suttor",751,"Alemania","Masculino",54,10010,156367.6,2,0,1,116179.92,0
"396",2815,15778155,"T'ien",520,"Alemania","Femenino",31,3493,108914.17,1,1,1,183572.39,1
"397",7456,15604093,"Neitenstein",546,"Francia","Masculino",34,7539,165363.31,2,1,1,25744.13,1
"398",6484,15570681,"Chiang",560,"Francia","Masculino",24,10210,116084.32,1,1,0,89734.7,0
"399",6517,15780779,"Ramsbotham",583,"España","Femenino",40,5093,0,2,1,0,114093.73,0
"400",6988,15726774,"Field",563,"Francia","Masculino",35,6499,106250.72,1,0,0,39546.32,0
"401",9928,15791780,"Ts'ao",706,"Alemania","Femenino",48,5678,104478.12,3,0,1,158248.71,1
"402",7294,15600337,"Dobie",661,"España","Masculino",42,1686,178820.91,1,0,0,29358.57,1
"403",9985,15633194,"Osborne",771,"Francia","Femenino",41,9591,108309,4,1,1,137510.41,1
"404",2241,15699335,"Kuo",615,"Alemania","Femenino",33,7433,137657.25,2,1,1,171657.57,0
"405",1939,15652883,"Chung",492,"Alemania","Masculino",39,1427,124576.65,2,1,0,148584.61,0
"406",363,15787655,"Chu",707,"Francia","Masculino",47,3059,0,2,1,0,174303.29,0
"407",5622,15810786,"O'Toole",620,"Francia","Femenino",67,2908,0,2,1,1,43486.73,0
"408",2053,15672091,"Ulyanov",786,"Alemania","Femenino",32,4003,104336.43,2,0,0,59559.81,0
"409",1624,15727138,"Kulikova",774,"España","Masculino",46,8882,0,2,1,1,34774.26,0
"410",7143,15597265,"Mao",660,"Francia","Masculino",38,3765,0,2,0,1,146585.53,0
"411",7537,15745083,"Lei",613,"Alemania","Masculino",59,4097,91415.76,1,0,0,27965,1
"412",7921,15593499,"Stevens",686,"España","Femenino",47,10085,0,1,1,0,32080.69,1
"413",6437,15680772,"Hu",721,"España","Femenino",36,1164,0,2,1,1,106977.8,0
"414",8845,15790782,"Baryshnikov",661,"España","Masculino",39,1931,132628.98,1,0,0,38812.67,0
"415",9010,15807340,"O'Donnell",525,"Alemania","Masculino",33,4668,131023.76,2,0,0,55072.93,0
"416",4612,15568164,"Istomin",850,"Francia","Femenino",34,9465,71379.53,2,1,1,154000.99,0
"417",8467,15691723,"Chukwudi",631,"España","Masculino",55,3225,99685.06,1,1,0,114474.98,0
"418",8682,15598510,"Colombo",583,"Alemania","Masculino",27,7308,105907.42,2,1,1,195732.04,0
"419",9053,15570485,"Udegbunam",558,"España","Masculino",40,9818,161766.87,1,0,0,92378.54,0
"420",2050,15726178,"Hardy",712,"España","Femenino",48,6313,0,2,1,0,183235.33,0
"421",3472,15674620,"Dilibe",679,"Alemania","Femenino",37,6760,77373.87,2,0,1,174873.09,0
"422",1658,15665221,"Nwebube",630,"Francia","Masculino",26,3614,129837.72,2,0,1,197001.15,0
"423",4173,15675896,"Gough",680,"Alemania","Femenino",42,2675,105722.69,1,1,1,90558.24,1
"424",9867,15646942,"Meng",786,"España","Femenino",39,9605,0,2,0,0,100929.59,0
"425",1536,15694556,"Nkemakolam",684,"Francia","Masculino",60,6809,116563.58,1,1,0,120257.7,1
"426",968,15763256,"Sheppard",661,"Alemania","Femenino",64,5752,128751.65,2,1,0,189398.18,1
"427",4396,15575146,"Jamieson",492,"Alemania","Masculino",51,8657,117808.74,2,1,1,67311.12,0
"428",364,15629133,"Black",579,"Francia","Femenino",27,8621,0,2,1,0,126838.7,0
"429",8299,15585198,"Bergamaschi",715,"Francia","Masculino",41,2093,94267.9,1,0,1,152821.12,1
"430",3956,15636812,"Rose",583,"Francia","Masculino",40,8968,112701.04,1,0,0,29213.63,0
"431",7879,15785170,"Neal",850,"Alemania","Femenino",32,4226,116968.91,1,0,0,175094.62,0
"432",1368,15697311,"Nebechukwu",697,"España","Masculino",56,2448,110802.03,1,1,1,50230.31,1
"433",9490,15808175,"Castiglione",557,"Francia","Femenino",39,7993,49572.73,1,1,0,115287.99,1
"434",6264,15576156,"Abazu",710,"España","Femenino",28,6110,0,1,1,0,48426.98,0
"435",6380,15707025,"Fang",648,"España","Femenino",31,8893,0,2,1,1,5199.02,0
"436",8226,15792660,"Gibbons",614,"Francia","Masculino",38,3132,116248.88,1,1,0,105140.92,0
"437",4338,15769522,"O'Connor",734,"Francia","Masculino",51,3513,118537.47,1,1,1,116912.45,0
"438",7561,15681843,"Barbour",624,"Alemania","Femenino",35,2468,180303.24,2,1,0,163587.9,0
"439",4810,15612108,"Norman",625,"Francia","Masculino",52,2339,164978.01,1,1,1,67788.49,0
"440",6279,15701768,"Tung",637,"Francia","Masculino",32,10713,0,2,1,1,197827.06,0
"441",9603,15797276,"Sturt",662,"España","Femenino",41,2405,90350.77,1,1,0,75884.65,1
"442",6015,15755649,"Winter-Irving",584,"Alemania","Masculino",47,2185,130538.77,1,1,0,92915.84,0
"443",5646,15643024,"Huang",479,"Alemania","Masculino",35,1283,138718.92,1,1,1,47251.79,1
"444",7924,15605327,"Namatjira",607,"Francia","Masculino",35,4053,0,2,1,1,114190.3,0
"445",1405,15733964,"Russo",606,"España","Femenino",53,4211,109330.06,1,1,1,75860.01,0
"446",6996,15720910,"Black",560,"Francia","Femenino",66,1386,0,1,1,1,15928.49,0
"447",6400,15741197,"Calzada",710,"España","Masculino",22,10738,0,3,1,0,107292.91,0
"448",791,15580487,"Martin",627,"Alemania","Masculino",38,5718,106922.92,2,0,1,84270.09,0
"449",5135,15697567,"Bazarova",752,"Francia","Masculino",33,6912,0,2,1,1,39570.78,0
"450",8089,15663446,"Volkova",792,"Alemania","Femenino",29,4618,107601.79,1,1,0,18922.18,1
"451",1149,15594878,"Thompson",661,"España","Femenino",41,4520,28082.95,1,1,0,69586.27,1
"452",2878,15626983,"Ledford",605,"España","Femenino",48,2909,0,2,1,1,40062.99,0
"453",7089,15597610,"Stevens",553,"España","Masculino",41,7216,144974.55,1,1,1,19344.92,0
"454",1261,15711825,"Ts'ai",655,"España","Femenino",35,3390,82231.51,2,1,0,88798.02,0
"455",2916,15745716,"McGregor",706,"España","Masculino",53,9281,0,2,0,1,117939.17,0
"456",5192,15741693,"Barnard",693,"Francia","Masculino",40,9078,130661.96,1,1,1,101918.96,0
"457",7852,15694566,"Roberts",602,"Francia","Femenino",42,6789,0,2,0,0,169921.11,1
"458",9082,15766741,"McIntyre",525,"Francia","Masculino",36,1738,114628.4,1,0,1,168290.06,0
"459",3378,15777826,"Wofford",643,"Francia","Masculino",30,2347,94443.77,1,1,1,165614.4,0
"460",8166,15708003,"Aleksandrova",587,"España","Masculino",41,5156,85109.21,1,1,0,1557.82,0
"461",3495,15613102,"Ogochukwu",670,"Francia","Femenino",31,6183,57530.06,1,1,1,181893.31,1
"462",1614,15582910,"Turnbull",514,"Francia","Masculino",38,4759,112230.38,1,1,0,16717.11,1
"463",1976,15710527,"Matthews",782,"Francia","Femenino",35,4912,0,1,1,1,119565.34,0
"464",5647,15613097,"Kao",605,"Francia","Femenino",33,3270,0,2,0,1,83700.66,0
"465",4271,15811927,"Marcelo",733,"Francia","Femenino",38,7860,157658.36,1,0,0,19658.43,0
"466",6778,15794396,"Newbold",494,"Alemania","Femenino",38,1451,174937.64,1,1,0,40084.32,0
"467",3713,15735522,"Boulger",654,"Alemania","Masculino",37,3410,145610.07,2,0,0,186300.59,0
"468",7119,15646372,"Outhwaite",616,"Francia","Femenino",66,1400,135842.41,1,1,0,183840.51,1
"469",3644,15630167,"Gibson",684,"España","Femenino",39,3426,139723.9,1,1,1,120612.11,0
"470",1915,15701206,"Torreggiani",566,"España","Masculino",44,4926,0,2,1,0,66462.79,0
"471",2311,15761149,"Teng",673,"Francia","Femenino",44,8825,133444.97,1,0,1,5708.19,0
"472",734,15728693,"McWilliams",574,"Alemania","Femenino",43,1029,141349.43,1,1,1,100187.43,0
"473",7073,15750447,"Ozoemena",678,"Francia","Femenino",60,4181,117738.81,1,1,0,147489.76,1
"474",2640,15757467,"Feng",563,"España","Masculino",57,8049,0,2,1,1,39297.48,0
"475",4322,15574480,"Ubanwa",652,"España","Masculino",31,10919,132862.59,1,0,0,158054.49,0
"476",5439,15602811,"Chioke",730,"Alemania","Masculino",38,4993,38848.19,2,0,0,94003.11,0
"477",2575,15592089,"Larsen",788,"Francia","Femenino",43,2002,0,2,1,1,116111.51,0
"478",1719,15736124,"Thompson",617,"Francia","Masculino",25,6471,102585.88,2,1,1,115387.4,0
"479",4425,15595713,"Heller",548,"España","Masculino",33,9049,0,1,1,1,31728.35,0
"480",3734,15647111,"White",794,"España","Femenino",22,5860,114440.24,1,1,1,107753.07,0
"481",5969,15672185,"Liu",590,"Francia","Masculino",47,7249,0,2,1,0,171774.5,0
"482",4390,15627385,"Uwaezuoke",748,"Francia","Masculino",34,7163,84009.47,1,1,1,137001.1,0
"483",6344,15788659,"Howells",695,"Francia","Masculino",46,1664,0,2,1,1,137537.22,0
"484",9815,15772482,"Iloerika",829,"Alemania","Masculino",28,8999,132405.52,3,1,0,104889.2,1
"485",7629,15790958,"Sanders",685,"España","Masculino",38,7571,0,2,1,1,35884.91,0
"486",9708,15682773,"Hayward",781,"Francia","Femenino",38,2327,128345.69,2,1,0,63218.85,0
"487",4668,15645820,"Folliero",698,"Francia","Masculino",27,8498,0,2,1,0,111471.55,0
"488",417,15645896,"Duncan",646,"Alemania","Masculino",39,10901,121681.91,2,0,1,61793.47,0
"489",9851,15591628,"Davies",701,"Alemania","Masculino",41,10301,164046.1,1,1,0,49405.93,0
"490",6737,15772996,"Rooke",594,"Alemania","Masculino",40,6840,152092.44,2,1,1,83508.93,0
"491",5219,15680804,"Abbott",850,"Francia","Masculino",29,7839,0,2,1,1,10672.54,0
"492",9722,15682955,"Capon",758,"Francia","Femenino",32,6993,84378.9,1,1,1,75396.43,0
"493",2495,15715643,"Ijendu",662,"Francia","Masculino",44,7975,0,2,1,1,175314.87,0
"494",568,15722061,"Allen",619,"Alemania","Femenino",41,4144,142015.76,2,1,0,114323.66,0
"495",1243,15811970,"Kang",653,"Francia","Femenino",42,5483,0,2,1,1,5768.32,0
"496",1269,15728333,"McBurney",521,"Francia","Masculino",43,9304,0,1,1,1,93180.09,0
"497",7806,15803682,"Angelo",651,"Alemania","Femenino",37,8468,117791.06,2,1,1,75837.58,0
"498",3453,15672012,"Jen",773,"España","Femenino",41,1844,0,1,1,0,28266.9,1
"499",9153,15580252,"Waters",748,"Francia","Masculino",44,5270,112610.77,1,0,1,2048.55,0
"500",6528,15771509,"Hirst",538,"Alemania","Femenino",42,4468,98548.62,2,0,1,94047.75,0
"501",4049,15788535,"Tan",593,"España","Masculino",44,3343,0,1,1,0,128046.98,0
"502",2462,15581871,"Butler",504,"Alemania","Masculino",42,8272,131287.36,2,1,1,149697.78,0
"503",1066,15577587,"Reynolds",550,"Alemania","Masculino",52,5183,121016.23,1,1,1,41730.37,1
"504",5882,15587913,"Palerma",748,"España","Femenino",40,2984,0,2,1,0,132368.47,0
"505",2994,15574324,"Genovese",568,"Alemania","Femenino",29,3627,129177.01,2,0,1,104617.99,0
"506",5209,15778005,"Kemp",785,"Francia","Femenino",39,5757,130147.98,1,1,0,163798.41,1
"507",4682,15776596,"Ferri",730,"España","Femenino",39,9061,140094.59,1,1,0,172450.04,1
"508",2710,15607993,"Milne",625,"Francia","Femenino",52,3511,79468.96,1,1,1,84606.03,0
"509",1951,15805260,"Wood",705,"Alemania","Femenino",56,3169,143249.67,1,1,0,88428.41,1
"510",5753,15622801,"Brown",555,"Francia","Femenino",27,7291,102000.17,1,1,1,116757,0
"511",768,15690731,"Wolfe",645,"Francia","Masculino",40,6752,131411.24,1,1,1,194656.11,0
"512",5302,15774155,"Trevisani",662,"Alemania","Masculino",33,2237,103471.52,1,1,1,162703,0
"513",82,15600399,"Trentino",598,"Francia","Masculino",60,10221,0,1,1,0,197727.14,1
"514",7647,15598046,"Su",662,"Francia","Femenino",39,10306,139562.05,2,1,0,61636.22,0
